1251132,2904675,3838112,1617038,9956073
2078113,9460736,2953607
2977637,8990014,1161734,9540473,1579138
3487029,2643215,9629647,2541184,1508787
3046066,2633103,2633149,1066233,8736601
9331591,8438032,1338007,8461915,9984142
2678241,1032361,9092206,9967476,1092494
3302121,1778076,3180602,9927373,9902347
3046603,9927328,2173065,8793326,9092563

2107458,1182175,2842602,3668336,1778076
2628429,7836737,2760575,2730972,8025816
1032361,2678241,2846098,1208344,9515937
2107458,1182175,3668336,2248278,9889193

9194999,1066551,3021387
3969086,8709203,2758085,3046603,1228993
9276473,2945052,1013666,9345559,7836737
2032076,8887644,1013666,2760575,8760398
2628429
2032076,8887644,1013666,2760575,8760398

2032076,8887644,1013666,2760575,8760398
2032076,8887644,1013666,2760575,8760398
2032076,8887644,1013666,2760575,8760398
2107458,1182175,3668336,2248278,9889193
2107458,1182175,3668336,2248278,9889193
3166581,9522634,9262237,2815178,9515937
3559471,1011831,2897073,2938114,6719688
9328943,1066233,9057735,9522634,9262237
3046066,2633103,2633149
2106238,2633103,3230198,3046066,1309041
8504353
1179963,2823899,3600554,3653546,1180104
1032361,2678241,2846098,1208344,9515937
2833095,8963936,1470147,9215333,2106238
3046603,8793326,2173065,9927328,9092563
3046603,9927328,2173065,8793326,9092563
1094401
1228939,1973042,1563461,9215333,8814811
9276473,2945052,2670133,9345559,8770868
3046603,9927328,2173065,8793326,9092563
2802508,9980886,8947205,3650391,9823769
9810374,8588334,8323593,9328809,2319319
3487029,2643215,9629647,2541184,1508787
9967476,3653564,2598445,9649243,3071602
3487029,2643215,9629647,2541184,1508787
3001046,8814811,2330703,1207275,2809529
3487029,2643215,9629647,2541184,1508787
2032076,8887644,1013666,2760575,8760398
9622501,9791723,2340293
9791723,1011491,2375195,9791614,2340293
2802508,9980886,8947205,3650391,9823769
9927328,2173065,3046603,8793326
2032076,8887644,1013666,2760575,8760398
8321737,2576068,2846098,9977237,1208486
2802508,9980886,8947205,3650391,9823769
9276473,2945052,1013666,9345559,7836737
2977637,8990014,1161734,9540473,1579138
3432088,1013666,2467183,3447104,2613542
9276473,2945052,9345559,1013666,2670133
3487029,2643215,9629647,2541184,1508787
2842757,2823899,2106238,3600554,1179963
2856544,9713872,9854668,2856517,9854507
2032076,8887644,1013666,2760575,8760398
2704058,2375195,9265387,2856465,3088387
9276473,2945052,2670133,9345559,8770868
1331217,1580049,2897116,9540428,1330193
9276473,2945052,9345559,1013666,2670133
2078113,9460736,2953607
9927328,2173065,3046603,8793326
1331217,1580049,2897116,9540428,1330193
2032076,8887644,1013666,2760575,8760398
2856544,9713872,9854668,2856517,9854507
3052094,3600554,1011831,1179963,2823899
1443131,1066515,9396833,8736601,1066233
3046066,1066233,8736601,2633103,2633149
1251132,2904675,3838112,1617038,9956073
2823899,1154546,8595763,9955514,9254255
1228939,1973042,1563461,9215333,8814811
2704058,2375195,9265387,2856465,3088387
9223501,2375195,2856465,9791614,8994314
1032361,2678241,2846098,1208344,9515937
2953607,2704058,3301556,1404133,2663112
9927328,2173065,3046603,8793326
3622159
9713872,9854507,9854668,2856544,2856517
2678578,3447104,3905186,2095189,3847419
3046603,8793326,2173065,9927328,9092563
2678578,3447104,3905186,2095189,3847419
2138398,2678241,3052094,2846098,1814093
2671044,8498609,2550207,2759181,9517748


3487029,2643215,9629647,2541184,1508787
2106238,9790751,1997154,9215333,9967476
9223501,2856465,2375195,9791614
3487029,2643215,9629647,2541184,1508787
2977637,8990014,1161734,9540473,1579138
2078113,9460736,2953607
3487029,2643215,9629647,2541184,1508787
1004622,8589244,2758119,2525293,1067848
1315467,3617087,9248833,3566857,2106238

3046066,2633103,2633149
3046603,9927328,2173065,8793326,2953607

9223501,2856465,2375195,9791614
2977637,8990014,1161734,9540473,1579138
2078113,9460736,2953607
2704058,2375195,9265387,2856465,3088387
2032076,8887644,1013666,2760575,8760398

3552327

2107458,1182175,3668336,2248278,9889193
9276473,2945052,2670133,9345559,8770868
9276473,2945052,1013666,9345559,7836737
3046066,2633103,2633149

2802508,9980886,8947205,3650391,9823769
8533848,3566857,9749358,2106238,2633103
3487029,2643215,9629647,2541184,1508787
9927328,2173065,3046603,8793326
3487029,2643215,9629647,2541184,1508787
9936089,7836737,1013666,1973042,9707817
3046066,2633103,2633149
2107458,1182175,3668336,2248278,9889193

9589313,8829707,8793326,9328943,3055161
2032076,8887644,1013666,2760575,8760398
1179963,2823899,3600554,3653546,1180104
9927328,2173065,3046603,8793326
2107458,1182175,3668336,2248278,9889193
3487029,2643215,9629647,2541184,1508787
2107458,1182175,3668336,2248278,9889193
1814093,1092494,3301556,8878609,9540428
2106238,2856517,1331217,2633103,3230198
9967476,3653564,2598445,9649243,3071602
2078113,9460736,2953607
2032076,8887644,1013666,2760575,8760398
8025816,2628429,2842757,2212043
3969086,8709203,2758085,3046603,1228993
9936089,7836737,1013666,1973042,9707817
1228939,1973042,1563461,9215333,8814811
2945052,9276473,9345559,1013666,2670133
2704058,2375195,9265387,2856465,3088387
3487029,2643215,9629647,2541184,1508787
2032076,8887644,1013666,2760575,8760398
8793326,8595763,9328943,3055161,8829707
3166581,3455398,2953607,3568919,2815178
1251132,2904675,3838112,1617038,9956073
2576068,9396833,8736601,1066233,1443131

9166797,2737171,1014064,1450556,1067948
9223501,2856465,2375195,9791614
9092563,1078792,9984142,3209295
2802508,9980886,8947205,3650391,9823769
3487029,2643215,9629647,2541184,1508787
3046603,8793326,2173065,9927328,9092563
9276473,2945052,2670133,9345559,8770868
2032076,8887644,1013666,2760575,8760398
2032076,8887644,1013666,2760575,8760398
3302121,1778076,3180602,9927373,9902347
3046603,8793326,2173065,9927328,9092563
3166581,3455398,2953607,3568919,2815178

2032076,8887644,1013666,2760575,8760398
2106238,3052094,1309041,1011831,2633103
2107458,1182175,3668336,2248278,9889193
2704058,3967307,2737171,2846098,9936089
9739989,9328809,2953816
2704058,2375195,9265387,2856465,3088387
3487029,2643215,9629647,2541184,1508787
2078113,9460736,2953607
2107458,1182175,3668336,2248278,9889193

1331217,1580049,2897116,9540428,1330193
2704058,2375195,9265387,2856465,3088387
2032076,8887644,1013666,2760575,8760398

3508275,1066233,1997154,1563392,1066515
9927328,2173065,3046603,8793326
9276473,2945052,2670133,9345559,8770868
3046603,9927328,2173065,8793326,9092563
8321737,2576068,2846098,9977237,1208486
2704058,2375195,9265387,2856465,3088387
2078113,9460736,2953607

2432276,9707935,3184908
2107458,1182175,3668336,2248278,9889193
3487029,2643215,9629647,2541184,1508787
2032076,8887644,1013666,2760575,8760398
8237302,9858063,9238336,9889193,7294616
2107458,1182175,3668336,2248278,9889193
8814811,1207275,3001046,2330703,1953203
2467183,9823696,9715591,2670133,8498609

9276473,2945052,2670133,9345559,8770868




1331217,2856517,2540079,2598445,2032076
3046603,9927328,2173065,8793326,9092563
2106238,2856517,1331217,2633103,3230198

3166581,3455398,2953607,3568919,2815178
9949037,2807036,2704058,2375195,9265387
9276473,2945052,2670133,9345559,8770868

9739989,9328809,2953816
2106238,2633103,1331217,3230198,3046066
9092563,1078792,9984142,3209295
3487029,2643215,9629647,2541184,1508787
3487029,2643215,9629647,2541184,1508787
2032076,8887644,1013666,2760575,8760398
9622501,9791723,3651035,3650045,3152127
3046603,8793326,2173065,9927328,9092563
2078113,2953607,9460736,3301556,1953203
2107458,1182175,3668336,2248278,9889193
3046066,2633103,2633149
2977637,8990014,1161734,9540473,1579138
3046603,8793326,2173065,9927328,9092563
2106238,2633103,1331217,3230198,3046066
2628429,7836737,2760575,2730972,8025816
2078113,9460736,2953607
1511584,7959033,2678108,2842602,2846098
2106238,2856517,1331217,2633103,3230198
9276473,2945052,9345559,1013666,2670133
2032076,8887644,1013666,2760575,8760398
2106238,2856517,1331217,2633103,3230198
9194999,1974315,3021387,1066551
9707817,9707935,2432276,3184908,2953607
3244621,2095189,3447104,2678578
9276473,2945052,1013666,9345559,7836737
3244621,2095189,2678578
3487029,2643215,9629647,2541184,1508787
2032076,8887644,1013666,2760575,8760398
2856517,2856544,9713872,9854668,9854507
2078113,9460736,2953607
9927328,2173065,3046603,8793326
9713872,9854507,9854668,2856544,2856517
1067948,1508787,3559578,3559505,9374134
3487029,2643215,9629647,2541184,1508787

3046603,8793326,2173065,9927328,9092563
1228939,1973042,1563461,9215333,8814811
9949037,2807036,2704058,2375195,9265387
2032076,8887644,1013666,2760575,8760398
2078113,9460736,2953607
2107458,1182175,3668336,2248278,9889193
3244621,2095189,3447104,2678578
3487029,2643215,9629647,2541184,1508787
1508787,2842639,9823769,3559578,3559505
2032076,8887644,1013666,2760575,8760398

2078113,9460736,2953607
2945052,9276473,1013666,9345559,7836737
2945052,9276473,1013666,9345559,2032076
3046603,8793326,2173065,9927328,9092563
8770868,7836737,2032076,2945052,8887644
2107458,1182175,3668336,2248278,9889193
9223501,2856465,2375195,9791614
3487029,2643215,9629647,2541184,1508787
2032076,8887644,1013666,2760575,8760398
9276473,2945052,2670133,9345559,8770868

8887644,2032076,3166581,8760398,2467183
2107458,1182175,3668336,2248278,9889193
3552327,2677215,1802089,3152127,1685052
3052094,1011831,9999169100050027,3052119,9790751
8814811,1207275,3001046,2330703,1953203
9276473,2945052,2670133,9345559,8770868
2107458,1182175,3668336,2248278,9889193
1228939,1973042,1563461,9215333,8814811
3487029,2643215,9629647,2541184,1508787
2106238,2633103,3230198,3046066,1309041
3046603,9927328,2173065,8793326,9092563
1228939,1973042,1563461,9215333,8814811
2078113,9460736,2953607
3559384
2106238,2633103,1331217,3230198,3046066
3046603,9927328,2173065,8793326,9092563
9276473,2945052,9345559,1013666,2670133

2977637,8990014,1161734,9540473,1579138
2106238,2633103,1331217,3230198,3046066
2833095,8963936,1470147,9215333,2106238
3302121,1778076,3180602,9927373,9902347
9276473,2945052,1013666,9345559,7836737
2106238,2856517,1331217,2633103,3230198
2078113,9460736,2953607

2106238,2633103,1331217,3230198,3046066
2032076,8887644,1013666,2760575,8760398
9331591,8438032,1338007,8461915,9984142
2032076,8887644,1013666,2760575,8760398
7836737,1816073,3052094,9374134,1011831
2032076,8887644,1013666,2760575,8760398
2106238,2633103,1331217,3230198,3046066
9223501,2856465,2375195,9791614
2856465,2375195,9223501,9791614,2106238
3046066,2633103,2633149

9713872,9854507,9854668,2856544,2856517
2032076,8887644,1013666,2760575,8760398
1511584,7959033,2678108,2842602,2846098
2032076,8887644,1013666,2760575,8760398
9194999,1974315,3021387,1066551
2106238,2856517,1331217,2633103,3230198
2106238,3052094,1309041,1011831,2633103
2953607,9622501,9791723,3301556,1404133
2467183,2032076,8887644,1013666,2760575
2856544,9713872,9854668,2856517,9854507
2977637,8990014,1161734,9540473,1579138
2938114,1808056
9276473,2945052,9345559,1013666,2670133
9276473,2945052,1013666,9345559,7836737
9276473,2945052,1013666,9345559,7836737

2106238,2633103,1331217,3230198,3046066
2032076,8887644,1013666,2760575,8760398
2106238,2633103,1331217,3230198,3046066

1251132,2904675,3838112,1617038,9956073
2107458,1182175,3668336,2248278,9889193

3046066,2633103,2633149
9594469,9057735,2576068,1052221,9194999
9417179,1775051,3071602,2075383,3650503
2032076,8887644,1013666,2760575,8760398
2107458,1182175,3668336,2248278,9889193
8793326,9328943,3055161,8829707,9589313
2759181,3180602,2856465,2737171,3447762
1814093,1092494,8878609,3301556,9540428
3302121,1778076,3180602,9927373,9902347
9663261,2889044,2795128,8323593,8498609
3487029,2643215,9629647,2541184,1508787

1228939,1973042,1563461,9215333,8814811
1154546,2823899,8595763,9955514,9254255
2704058,1011491
2032076,8887644,1013666,2760575,8760398
9276473,2945052,2670133,9345559,8770868
9594469,9057735,2576068,1052221,9194999
9594469,9057735,2576068,1052221,9194999
3055161,8793326,9843708,9328943,8829707
2032076,8887644,1013666,2760575,8760398
3487029,2643215,9629647,2541184,1508787

2032076,8887644,1013666,2760575,8760398

9276473,2945052,9345559,1013666,2670133
2106238,2633103,3230198,3046066,1309041
3052094,3052119,1011831,9540473,9999169100050027

2107458,1182175,3668336,2248278,9889193
9194999,1974315,3021387,1066551

2107458,1182175,3668336,2248278,9889193

3244621,2095189,2678578
9092563,1078792,9984142,3209295
2704058,2375195,9265387,2856465,3088387
2677215,3552327,1685052,3619173,2212043
2106238,3433032,2633103,1331217,9955514
2953607,2704058,3301556,1404133,2663112
1563392,1331217,2842602,9504431,2977637
1331217,1580049,2897116,9540428,1330193
3967307,2032076,3052119,1997154,9522634
1251132,2542914,2904675,3838112,1617038
2032076,8887644,1013666,2760575,8760398
3052094,1011831,9999169100050027,3052119,9790751
3046603,9261746,2173065,1324987,3559471
2106238,2856517,1331217,2633103,3230198
2856544,9713872,9854668,2856517,9854507
2938114,1808056,2977637
2107458,1182175,3668336,2248278,9889193
3244621,2095189,2678578
2032076,8887644,1013666,2760575,8760398
2802508,9980886,8947205,3650391,9823769
2977637,8990014,1161734,9540473,1579138
9927328,2173065,3046603,8793326
2106238,2633103,1331217,3230198,3046066
2106238,3052094,1309041,1011831,2633103
2032076,8887644,1013666,2760575,8760398


2688108,2945626,7836737,3105111,8473608
2032076,8887644,1013666,2760575,8760398
3180602
9276473,2945052,2670133,9345559,8770868
2078113,9460736,2953607
3487029,2643215,9629647,2541184,1508787
8533848,9749358,3566857,1511584,2633158
2107458,1182175,3668336,2248278,9889193
3046066,2633103,2633149

3071408,1094401,9927373,9927328,9511432
2802508,9980886,8947205,3650391,9823769
9276473,2945052,2670133,9345559,8770868
9713872,9854507,9854668,2856544,2856517
3046603,9927328,2173065,8793326,9092563
9396833,8736601,1066233,1443131,3847419
9331591,1338007,8438032,8461915,9984142
9385809,1508787,9854786,2842639,1475036
9791614,9949037,2704058,9791723,1011491
3487029,2643215,9629647,2541184,1508787
2078113,9460736,2953607
9713872,9854507,9854668,2856544,2856517
2107458,1182175,3668336,2248278,9889193
3487029,2643215,9629647,2541184,1508787
9927328,2173065,3046603,8793326
2856465,2375195,9223501,9791614,2704058
8237302,9858063,9238336,9889193,7294616
2106238,2633103,1331217,3230198,3046066
2078113,9460736,2953607
2032076,8887644,1013666,2760575,8760398
2856544,9713872,9854668,2856517,9854507
2032076,8887644,1013666,2760575,8760398
2106238,3622159,2856517,1331217,2633103


3071408,1094401,9291232,9927373,9823696
3622159
3046603,9927328,2173065,8793326,9092563
3046603,9927328,2173065,8793326,9092563
9713872,9854507,9854668,2856544,2856517
2107458,1182175,3668336,2248278,9889193
3487029,2643215,9629647,2541184,1508787

1032361,2678241,2846098,1208344,9515937
3180602
3487029,2643215,9629647,2541184,1508787
1004622,8589244,2758119,2525293,1067848
2106238,2633103,1331217,3230198,3046066
3487029,2643215,9629647,2541184,1508787
2758119,1989198,3432088,2542262,2795128
2106238,2633103,1331217,3230198,3046066
8814811,1207275,3001046,2330703,1953203
2032076,8887644,1013666,2760575,8760398
9927328,2173065,3046603,8793326
3001046,8814811,2330703,1207275,2809529
2106238,2856517,1331217,2633103,3230198

2032076,8887644,1013666,2760575,8760398
2078113,9460736,2953607
2106238
3052094,1011831,9999169100050027,3052119,2856517
3487029,2643215,9629647,2541184,1508787

2856544,9713872,9854668,2856517,9854507
9927328,2173065,3046603,8793326
3487029,2643215,9629647,2541184,1508787
2281794
2977637
2032076,8887644,1013666,2760575,8760398
3046603,8793326,2173065,9927328,9092563
2032076,8887644,1013666,2760575,8760398
3487029,2643215,9629647,2541184,1508787
2904675,3167059,3838112,2541184,8793326
3046066,2633103,2633149
2107458,1182175,3668336,2248278,9889193
2032076,8887644,1013666,2760575,8760398
1807118,1011831,3052119,9285686,3052094
2106238,9018537,2633103,1331217,3230198
2032076,8887644,1013666,2760575,8760398
8323593
3046066,2633103,2633149
3046066,2633103,2633149
3046066,2633103,2633149

9331591,1338007,8438032,8461915,9984142
3302121,1778076,3180602,9927373,9902347

1179963,2823899,3600554,3653546,1180104
3302121,1778076,3180602,9927373,9902347
9276473,2945052,2670133,9345559,8770868

2856544,9713872,9854668,2856517,9854507
2032076,8887644,1013666,2760575,8760398
9927328,2173065,3046603,8793326
2106238,2633103,1331217,3230198,3046066
1814093,1092494,3301556,8878609,9540428
2824158,8770868,9959853,2904675,1179963
9936089,7836737,1013666,1973042,9707817
2628429,7836737,2760575,2730972,1013666
3052094,1011831,9999169100050027,3052119,2856517

2078113,9460736,2953607
2032076,8887644,1013666,2760575,8760398
2671044,8498609,2550207,2759181,9517748
2032076,8887644,1013666,2760575,8760398
2106238,2633103,1331217,3230198,3046066
3088387,1052221,1450317,8597556,3847419
2856517,2856544,9713872,9854668,9854507
2106238,2633103,1331217,3230198,3046066
2078113,9460736,2953607
2107458,1182175,3668336,2248278,9889193
9396833,8736601,9328943,9522634,1997154
2106238,2633103,1331217,3230198,3046066
2945052,9276473,1013666,9345559,3302121
9276473,2945052,1013666,9345559,7836737
2106238,2856517,1331217,2633103,3230198
3046603,8793326,2173065,9927328,9092563
2106238,2856517,1331217,2633103,3230198
2106238,2856517,1331217,2633103,3230198
3302121,1778076,3180602,9927373,9902347
3244621,2095189,3447104,2678578
3055161,8793326,9843708,9328943,8829707
2628429,7836737,2760575,2730972,8025816
9276473,2945052,2670133,9345559,8770868
9977237,2598588,9285686,8025816,8597556
1228939,1973042,1563461,9215333,8814811
1067848
2146641,2212043,8533848,9629647
2106238,2633103,1331217,3230198,3046066
2106238,2856517,1331217,2633103,3230198
2106238,2633103,1331217,3230198,3046066
2106238,2856517,1331217,2633103,3230198
9328943,1066233,9057735,9522634,9262237

9976899,2106238,3650503,2633103,1331217
9622501,9791723,2704058,2375195,9265387
3487029,2643215,9629647,2541184,1508787
2107458,1182175,3668336,2248278,9889193
2856544,9713872,9854668,2856517,9854507

9223501,2375195,2856465,9791614,8994314
2032076,8887644,1013666,2760575,8760398
2078113,9460736,2953607
9791614,9949037,2704058,9791723,1011491
2032076,8887644,1013666,2760575,8760398
2032076,8887644,1013666,2760575,8760398
3552327,2677215,1802089,3152127,1685052
2856465,2375195,9223501,9791614,2704058
9276473,2945052,1013666,9345559,7836737
9654087,3619085,3455185,3650045,3455398
1032361,2678241,2846098,1208344,9515937
2107458,1182175,3668336,2248278,9889193
3487029,2643215,9629647,2541184,1508787
3046603,8793326,2173065,9927328,9092563
2977637,8990014,1161734,9540473,1579138
3244621,2095189,3447104,2678578
2107458,1182175,3668336,2248278,9889193
2678578,3447104,3905186,2095189,3847419
9276473,2945052,1013666,9345559,7836737
9166797,2737171,1014064,1450556,1067948
2032076,8887644,1013666,2760575,8760398
2106238,2633103,3230198,3046066,1309041
2032076,8887644,1013666,2760575,8760398

2078113,2953607,9460736,3301556,1953203
3046603,9927328,2173065,8793326,9092563
3559384,1180061,1802089,3650081
3052094,3600554,1011831,1179963,2823899
2704058,2375195,9265387,2856465,3088387
9223501,2856465,2375195,3651035,9791614
2107458,1182175,3668336,2248278,9889193
2106238,2633103,1331217,3230198,3046066
3052094,1011831,9999169100050027,3052119,2856517
2663112,2141045,8597556,1404133,1011491
3046066,2633103,2633149
2856517,2856544,9713872,9254111,9854668

3046603,9927328,2953607,2173065,8793326
2856544,9713872,9854668,2856517,9854507
9328943,1066233,9057735,9522634,9262237
2704058,2375195,9265387,2856465,3088387
2032076,8887644,1013666,2760575,8760398
1511584,7959033,2678108,2842602,2846098

2032076,8887644,1013666,2760575,8760398
9276473,2945052,2670133,9345559,8770868
9166797,2737171,1014064,1450556,1067948
2977637,8990014,1161734,9540473,1579138
3244621,2095189,2678578

9276473,2945052,2670133,9345559,8770868
2737171,9254111,9936195,1170735,1450556
3487029,2643215,9629647,2541184,1508787
3046066,2633103,2633149
3046603,8793326,2173065,9927328,9092563
1179963,2823899,3600554,3653546,1180104
2078113,9460736,2953607
1182175,2107458,1450556,2281794,3668336

3244621,2095189,2678578
3487029,2643215,9629647,2541184,1508787
2856544,9713872,9854668,2856517,9854507
2704058,2375195,9265387,2856465,3088387

8533848,9749358,3566857,1511584,2633158
2032076,8887644,1013666,2760575,8760398
9276473,2945052,1013666,9345559,7836737
2078113,2953607,9460736,8882701,9977237
3046603,8793326,2173065,9927328,9092563
9223501,2856465,2375195,9791614

3487029,2643215,9629647,2541184,1508787

3055161,9843708,1324987,2774101
3046603,8793326,2173065,9927328,9092563
2032076,8887644,1013666,2760575,8760398
1511584,7959033,2678108,2842602,2846098
3487029,2643215,9629647,2541184,1508787
3244621,2095189,2678578
2078113,9460736,2953607
2704058,2375195,9265387,2856465,3088387
8813313,9441712,9701377,2095189
2106238,2633103,1331217,3230198,3046066
3046603,8793326,2173065,9927328,9092563
2107458,1182175,3668336,2248278,9889193
1032361,2678241,2846098,1208344,9515937
3244621,3447104,2095189,2678578,2633158

2678578,3447104,3905186,2095189,3847419
2032076,8887644,1013666,2760575,8760398
9223501,2856465,2375195,3651035,9791614
2977637,8990014,1161734,9540473,1579138
2032076,8887644,1013666,2760575,8760398
2107458,1182175,3668336,2248278,9889193
2146641,2212043,8533848,9629647
9276473,2945052,1013666,9345559,7836737
9223501,2856465,2375195,3651035,9791614
8793326,9328943,3055161,8829707,9589313
2542262,9064077,3847419
9865018,9977237,8473608,6719688,1315528
3487029,2643215,9629647,2541184,1508787
2078113,9460736,2953607
9949037,2807036,2704058,2375195,9265387

9331591,8438032,1338007,8461915,9984142
2106238,2856517,1331217,2633103,3230198
1228939,1973042,1563461,9215333,8814811
1067948,1508787,3559578,3559505,9374134
1475036,1404415,2749041,1142357,2106238
9276473,2945052,2670133,9345559,8770868
1179963,2823899,3600554,3653546,1180104
2032076,8887644,1013666,2760575,8760398
3046066,2633103,2633149
2032076,8887644,1013666,2760575,8760398
2032076,8887644,1013666,2760575,8760398
2856465,2375195,9223501,9791614,2704058
8321737,2576068,2846098,9977237,1208486

3046603,8793326,2173065,9927328,9092563
